user_id,age,sex,user_lv_cd,user_reg_tm
240502,26-35ÀÍ,0,5,2011-11-29
240503,26-35ÀÍ,0,4,2011-11-29
240504,36-45ÀÍ,0,5,2011-11-29
240505,-1,0,5,2009-08-07
240506,36-45ÀÍ,0,5,2011-11-29
240507,36-45ÀÍ,0,4,2011-11-29
240508,26-35ÀÍ,0,5,2011-11-29
240509,26-35ÀÍ,2,3,2011-11-29
240510,-1,1,4,2011-11-29
240511,26-35ÀÍ,1,5,2011-11-29
240512,26-35ÀÍ,0,2,2011-11-29
240513,26-35ÀÍ,0,5,2011-11-29
240514,26-35ÀÍ,0,5,2009-08-07
240515,26-35ÀÍ,0,5,2009-08-07
240516,26-35ÀÍ,1,5,2011-11-29
240517,26-35ÀÍ,0,3,2011-11-29
240518,36-45ÀÍ,0,4,2011-11-29
240519,26-35ÀÍ,0,4,2011-11-29
240520,26-35ÀÍ,0,5,2008-01-26
240521,26-35ÀÍ,0,3,2011-11-29
240522,36-45ÀÍ,0,5,2011-11-29
240523,26-35ÀÍ,0,5,2011-11-29
240524,36-45ÀÍ,0,5,2009-08-07
240525,-1,0,5,2011-11-29
240526,36-45ÀÍ,0,5,2011-11-29
240527,26-35ÀÍ,0,4,2011-11-29
240528,-1,2,5,2011-11-29
240529,26-35ÀÍ,0,3,2011-11-29
240530,26-35ÀÍ,1,5,2011-11-29
240531,-1,0,5,2009-08-07
240532,26-35ÀÍ,0,5,2011-11-29
240533,56ÀÍ“‘…œ,0,5,2011-11-29
240534,26-35ÀÍ,0,4,2011-11-29
240535,36-45ÀÍ,0,5,2011-11-29
240536,26-35ÀÍ,0,4,2011-11-29
240537,26-35ÀÍ,0,4,2011-11-29
240538,26-35ÀÍ,0,4,2011-11-29
240539,26-35ÀÍ,0,5,2011-11-29
240540,26-35ÀÍ,0,5,2011-11-29
240541,26-35ÀÍ,0,5,2011-11-30
240542,26-35ÀÍ,0,5,2011-11-30
240543,26-35ÀÍ,0,5,2011-11-30
240544,26-35ÀÍ,0,5,2009-08-08
240545,16-25ÀÍ,2,3,2011-11-30
240546,26-35ÀÍ,1,4,2011-11-30
240547,26-35ÀÍ,0,5,2009-08-08
240548,26-35ÀÍ,0,5,2011-11-30
240549,36-45ÀÍ,0,5,2011-11-30
240550,36-45ÀÍ,0,4,2011-11-30
240551,36-45ÀÍ,0,5,2011-11-30
240552,26-35ÀÍ,0,4,2011-11-30
240553,26-35ÀÍ,0,4,2011-11-30
240554,26-35ÀÍ,0,4,2011-11-30
240555,26-35ÀÍ,0,3,2011-11-30
240556,26-35ÀÍ,0,3,2011-11-30
240557,26-35ÀÍ,0,3,2011-11-30
240558,26-35ÀÍ,0,4,2011-11-30
240559,26-35ÀÍ,1,4,2011-11-30
240560,26-35ÀÍ,0,4,2011-11-30
240561,16-25ÀÍ,2,4,2011-11-30
240562,36-45ÀÍ,0,4,2011-11-30
240563,26-35ÀÍ,0,5,2011-11-30
240564,26-35ÀÍ,0,3,2011-11-30
240565,26-35ÀÍ,0,5,2011-11-30
240566,-1,0,3,2011-11-30
240567,-1,0,3,2011-11-30
240568,36-45ÀÍ,0,4,2011-11-30
240569,36-45ÀÍ,0,5,2009-08-08
240570,16-25ÀÍ,0,3,2011-11-30
240571,46-55ÀÍ,0,4,2011-11-30
240572,46-55ÀÍ,0,2,2011-11-30
240573,26-35ÀÍ,0,4,2011-11-30
240574,16-25ÀÍ,1,5,2011-11-30
240575,36-45ÀÍ,0,5,2009-08-08
240576,26-35ÀÍ,0,5,2011-11-30
240577,26-35ÀÍ,0,5,2011-11-30
240578,36-45ÀÍ,0,5,2009-08-09
240579,-1,1,5,2011-11-30
240580,26-35ÀÍ,0,5,2011-11-30
240581,26-35ÀÍ,0,5,2011-11-30
240582,26-35ÀÍ,0,4,2011-11-30
240583,36-45ÀÍ,0,5,2011-11-30
240584,26-35ÀÍ,0,4,2011-11-30
240585,26-35ÀÍ,0,5,2011-11-30
240586,-1,0,1,2011-11-30
240587,46-55ÀÍ,1,3,2011-11-30
240588,26-35ÀÍ,0,5,2009-08-09
240589,26-35ÀÍ,0,5,2011-11-30
240590,26-35ÀÍ,0,4,2011-11-30
240591,16-25ÀÍ,0,4,2011-11-30
240592,36-45ÀÍ,0,4,2009-08-09
240593,36-45ÀÍ,0,5,2011-11-30
240594,26-35ÀÍ,0,5,2008-01-26
240595,26-35ÀÍ,0,5,2011-11-30
240596,26-35ÀÍ,0,5,2011-11-30
240597,26-35ÀÍ,0,5,2011-11-30
240598,26-35ÀÍ,0,4,2011-11-30
240599,-1,0,5,2011-11-30
240600,26-35ÀÍ,0,5,2011-11-30
240601,26-35ÀÍ,0,5,2011-11-30
240602,26-35ÀÍ,0,3,2011-11-30
240603,16-25ÀÍ,0,2,2011-11-30
240604,16-25ÀÍ,0,5,2008-01-26
240605,26-35ÀÍ,0,4,2009-08-09
240606,26-35ÀÍ,0,5,2009-08-09
240607,26-35ÀÍ,0,5,2011-12-01
240608,26-35ÀÍ,0,4,2011-12-01
240609,26-35ÀÍ,0,5,2009-08-09
240610,26-35ÀÍ,0,3,2011-12-01
240611,36-45ÀÍ,0,5,2009-08-10
240612,26-35ÀÍ,0,5,2011-12-01
240613,26-35ÀÍ,0,4,2011-12-01
240614,-1,0,5,2011-12-01
240615,36-45ÀÍ,0,5,2011-12-01
240616,36-45ÀÍ,0,3,2009-08-10
240617,26-35ÀÍ,0,4,2011-12-01
240618,36-45ÀÍ,0,3,2011-12-01
240619,26-35ÀÍ,0,5,2011-12-01
240620,26-35ÀÍ,0,5,2011-12-01
240621,26-35ÀÍ,0,5,2011-12-01
240622,26-35ÀÍ,0,5,2011-12-01
240623,26-35ÀÍ,0,5,2011-12-01
240624,26-35ÀÍ,0,5,2011-12-01
240625,46-55ÀÍ,0,5,2011-12-01
240626,36-45ÀÍ,0,5,2011-12-01
240627,26-35ÀÍ,0,5,2011-12-01
240628,26-35ÀÍ,0,4,2011-12-01
240629,26-35ÀÍ,0,5,2011-12-01
240630,26-35ÀÍ,0,5,2009-08-10
240631,26-35ÀÍ,0,4,2011-12-01
240632,46-55ÀÍ,0,5,2008-01-27
240633,26-35ÀÍ,0,4,2011-12-01
240634,26-35ÀÍ,0,5,2011-12-01
240635,36-45ÀÍ,0,5,2009-08-10
240636,36-45ÀÍ,0,4,2011-12-01
240637,36-45ÀÍ,1,5,2009-08-10
240638,36-45ÀÍ,0,5,2011-12-01
240639,26-35ÀÍ,0,5,2011-12-01
240640,56ÀÍ“‘…œ,0,5,2011-12-01
240641,-1,0,4,2011-12-01
240642,26-35ÀÍ,0,5,2008-01-27
240643,26-35ÀÍ,0,5,2009-08-10
240644,26-35ÀÍ,2,4,2011-12-01
240645,26-35ÀÍ,0,5,2011-12-01
240646,26-35ÀÍ,0,5,2011-12-01
240647,26-35ÀÍ,0,5,2011-12-01
240648,26-35ÀÍ,0,4,2011-12-01
240649,26-35ÀÍ,1,5,2011-12-01
240650,26-35ÀÍ,2,4,2011-12-01
240651,16-25ÀÍ,0,4,2011-12-01
240652,46-55ÀÍ,0,5,2011-12-01
240653,26-35ÀÍ,0,4,2011-12-01
240654,36-45ÀÍ,0,5,2011-12-01
240655,26-35ÀÍ,0,5,2011-12-01
240656,36-45ÀÍ,0,3,2011-12-01
240657,46-55ÀÍ,0,5,2011-12-01
240658,56ÀÍ“‘…œ,0,5,2011-12-01
240659,26-35ÀÍ,0,5,2008-01-27
240660,36-45ÀÍ,1,5,2011-12-01
240661,36-45ÀÍ,0,5,2009-08-10
240662,26-35ÀÍ,2,3,2011-12-01
240663,26-35ÀÍ,0,5,2011-12-01
240664,26-35ÀÍ,0,5,2011-12-01
240665,26-35ÀÍ,0,5,2009-08-10
240666,36-45ÀÍ,0,5,2011-12-01
240667,26-35ÀÍ,1,3,2011-12-01
240668,-1,0,5,2011-12-01
240669,16-25ÀÍ,0,4,2011-12-01
240670,36-45ÀÍ,0,5,2008-01-27
240671,26-35ÀÍ,1,5,2011-12-01
240672,-1,0,3,2011-12-01
240673,26-35ÀÍ,0,5,2009-08-10
240674,26-35ÀÍ,0,3,2011-12-01
240675,26-35ÀÍ,0,3,2011-12-02
240676,26-35ÀÍ,0,5,2011-12-02
240677,26-35ÀÍ,0,5,2011-12-02
240678,36-45ÀÍ,0,2,2011-12-02
240679,16-25ÀÍ,0,4,2009-08-11
240680,26-35ÀÍ,0,5,2011-12-02
240681,26-35ÀÍ,1,5,2009-08-11
240682,26-35ÀÍ,0,5,2009-08-11
240683,26-35ÀÍ,1,4,2011-12-02
240684,26-35ÀÍ,0,5,2009-08-11
240685,36-45ÀÍ,0,4,2011-12-02
240686,26-35ÀÍ,0,4,2011-12-02
240687,26-35ÀÍ,1,5,2011-12-02
240688,26-35ÀÍ,0,4,2011-12-02
240689,-1,1,4,2011-12-02
240690,26-35ÀÍ,0,5,2011-12-02
240691,36-45ÀÍ,0,5,2011-12-02
240692,26-35ÀÍ,0,4,2011-12-02
240693,16-25ÀÍ,0,5,2011-12-02
240694,26-35ÀÍ,0,4,2011-12-02
240695,26-35ÀÍ,0,5,2011-12-02
240696,26-35ÀÍ,1,4,2011-12-02
240697,-1,0,3,2009-08-11
240698,26-35ÀÍ,1,4,2011-12-02
240699,-1,0,5,2005-11-03
240700,36-45ÀÍ,0,5,2011-12-02
240701,26-35ÀÍ,0,4,2011-12-02
240702,36-45ÀÍ,0,5,2008-01-27
240703,26-35ÀÍ,0,5,2009-08-11
240704,36-45ÀÍ,0,5,2011-12-02
240705,36-45ÀÍ,0,3,2011-12-02
240706,36-45ÀÍ,0,4,2011-12-02
240707,26-35ÀÍ,0,3,2011-12-02
240708,26-35ÀÍ,0,4,2011-12-02
240709,36-45ÀÍ,0,5,2011-12-02
240710,26-35ÀÍ,0,5,2011-12-02
240711,26-35ÀÍ,0,5,2009-08-11
240712,36-45ÀÍ,0,5,2011-12-02
240713,36-45ÀÍ,2,3,2011-12-02
240714,26-35ÀÍ,0,3,2011-12-02
240715,36-45ÀÍ,0,5,2011-12-02
240716,46-55ÀÍ,0,5,2011-12-02
240717,26-35ÀÍ,0,3,2011-12-02
240718,36-45ÀÍ,0,4,2011-12-02
240719,36-45ÀÍ,1,4,2011-12-02
240720,36-45ÀÍ,0,5,2009-08-11
240721,26-35ÀÍ,0,4,2011-12-03
240722,36-45ÀÍ,0,4,2011-12-03
240723,36-45ÀÍ,0,5,2011-12-03
240724,36-45ÀÍ,2,3,2011-12-03
240725,16-25ÀÍ,0,2,2011-12-03
240726,26-35ÀÍ,0,5,2011-12-03
240727,36-45ÀÍ,2,3,2011-12-03
240728,26-35ÀÍ,0,5,2011-12-03
240729,26-35ÀÍ,0,5,2011-12-03
240730,26-35ÀÍ,0,5,2011-12-03
240731,26-35ÀÍ,0,4,2011-12-03
240732,26-35ÀÍ,0,5,2011-12-03
240733,36-45ÀÍ,2,5,2011-12-03
240734,26-35ÀÍ,1,5,2011-12-03
240735,46-55ÀÍ,0,4,2011-12-03
240736,26-35ÀÍ,0,5,2011-12-03
240737,26-35ÀÍ,0,3,2009-08-12
240738,16-25ÀÍ,0,4,2011-12-03
240739,36-45ÀÍ,0,4,2011-12-03
240740,36-45ÀÍ,0,3,2011-12-03
240741,26-35ÀÍ,1,5,2011-12-03
240742,36-45ÀÍ,0,4,2011-12-03
240743,56ÀÍ“‘…œ,0,4,2011-12-03
240744,36-45ÀÍ,0,5,2011-12-03
240745,36-45ÀÍ,0,5,2011-12-03
240746,36-45ÀÍ,0,3,2011-12-03
240747,26-35ÀÍ,0,3,2011-12-03
240748,26-35ÀÍ,0,5,2011-12-03
240749,26-35ÀÍ,0,4,2011-12-03
240750,26-35ÀÍ,0,5,2009-08-12
240751,26-35ÀÍ,0,5,2009-08-12
240752,26-35ÀÍ,0,5,2008-01-28
240753,26-35ÀÍ,0,5,2011-12-03
240754,26-35ÀÍ,0,5,2011-12-03
240755,16-25ÀÍ,1,5,2011-12-03
240756,36-45ÀÍ,0,4,2011-12-03
240757,26-35ÀÍ,0,5,2011-12-03
240758,26-35ÀÍ,1,5,2009-08-12
240759,26-35ÀÍ,0,3,2011-12-03
240760,36-45ÀÍ,0,5,2011-12-03
240761,26-35ÀÍ,0,5,2009-08-12
240762,26-35ÀÍ,0,4,2011-12-04
240763,36-45ÀÍ,0,4,2009-08-12
240764,36-45ÀÍ,0,5,2009-08-12
240765,26-35ÀÍ,0,4,2009-08-12
240766,26-35ÀÍ,0,5,2005-11-04
240767,36-45ÀÍ,0,4,2011-12-04
240768,36-45ÀÍ,0,3,2011-12-04
240769,26-35ÀÍ,0,4,2009-08-13
240770,26-35ÀÍ,0,4,2009-08-13
240771,36-45ÀÍ,0,5,2009-08-13
240772,36-45ÀÍ,0,5,2009-08-13
240773,36-45ÀÍ,0,5,2011-12-04
240774,26-35ÀÍ,2,4,2011-12-04
240775,26-35ÀÍ,0,5,2008-01-28
240776,26-35ÀÍ,0,4,2011-12-04
240777,26-35ÀÍ,0,4,2011-12-04
240778,26-35ÀÍ,0,2,2011-12-04
240779,26-35ÀÍ,0,4,2011-12-04
240780,-1,1,4,2011-12-04
240781,26-35ÀÍ,0,5,2011-12-04
240782,56ÀÍ“‘…œ,0,3,2011-12-04
240783,26-35ÀÍ,1,5,2008-01-28
240784,36-45ÀÍ,0,5,2009-08-13
240785,26-35ÀÍ,0,5,2011-12-04
240786,26-35ÀÍ,0,5,2009-08-13
240787,26-35ÀÍ,0,5,2011-12-04
240788,26-35ÀÍ,0,4,2011-12-04
240789,36-45ÀÍ,0,4,2011-12-04
240790,26-35ÀÍ,0,5,2011-12-04
240791,26-35ÀÍ,2,3,2011-12-04
240792,26-35ÀÍ,0,4,2011-12-04
240793,16-25ÀÍ,0,4,2011-12-04
240794,26-35ÀÍ,1,4,2011-12-04
240795,26-35ÀÍ,1,4,2011-12-04
240796,26-35ÀÍ,0,4,2011-12-04
240797,36-45ÀÍ,0,5,2011-12-04
240798,36-45ÀÍ,0,5,2011-12-04
240799,36-45ÀÍ,0,5,2009-08-13
240800,26-35ÀÍ,0,5,2011-12-05
240801,16-25ÀÍ,0,5,2011-12-05
240802,26-35ÀÍ,0,5,2011-12-05
240803,26-35ÀÍ,0,5,2011-12-05
240804,36-45ÀÍ,0,5,2011-12-05
240805,-1,0,5,2011-12-05
240806,36-45ÀÍ,0,4,2011-12-05
240807,26-35ÀÍ,0,5,2009-08-13
240808,26-35ÀÍ,0,5,2009-08-14
240809,26-35ÀÍ,0,4,2011-12-05
240810,26-35ÀÍ,0,5,2011-12-05
240811,36-45ÀÍ,0,4,2011-12-05
240812,-1,1,2,2011-12-05
240813,36-45ÀÍ,0,3,2011-12-05
240814,36-45ÀÍ,0,5,2009-08-14
240815,-1,0,4,2011-12-05
240816,36-45ÀÍ,0,3,2008-01-29
240817,26-35ÀÍ,0,5,2009-08-14
240818,36-45ÀÍ,1,5,2009-08-14
240819,26-35ÀÍ,1,4,2009-08-14
240820,26-35ÀÍ,0,5,2011-12-05
240821,26-35ÀÍ,0,5,2011-12-05
240822,-1,0,5,2009-08-14
240823,26-35ÀÍ,0,5,2011-12-05
240824,26-35ÀÍ,0,4,2011-12-05
240825,36-45ÀÍ,2,3,2011-12-05
240826,-1,0,4,2011-12-05
240827,-1,0,5,2011-12-05
240828,-1,2,4,2011-12-05
240829,26-35ÀÍ,0,5,2011-12-05
240830,26-35ÀÍ,0,5,2009-08-14
240831,26-35ÀÍ,1,4,2011-12-05
240832,36-45ÀÍ,0,5,2011-12-05
240833,26-35ÀÍ,0,5,2011-12-05
240834,26-35ÀÍ,0,5,2011-12-05
240835,26-35ÀÍ,0,5,2011-12-05
240836,16-25ÀÍ,0,3,2011-12-05
240837,26-35ÀÍ,0,3,2011-12-05
240838,-1,0,4,2011-12-05
240839,36-45ÀÍ,0,5,2011-12-05
240840,26-35ÀÍ,0,3,2011-12-05
240841,36-45ÀÍ,0,3,2011-12-05
240842,26-35ÀÍ,0,4,2011-12-05
240843,26-35ÀÍ,2,4,2011-12-06
240844,26-35ÀÍ,0,5,2011-12-06
240845,36-45ÀÍ,2,4,2011-12-06
240846,26-35ÀÍ,0,5,2009-08-14
240847,16-25ÀÍ,0,3,2011-12-06
240848,36-45ÀÍ,0,5,2011-12-06
240849,36-45ÀÍ,0,5,2011-12-06
240850,46-55ÀÍ,0,5,2009-08-15
240851,56ÀÍ“‘…œ,0,5,2011-12-06
240852,26-35ÀÍ,0,3,2011-12-06
240853,36-45ÀÍ,0,5,2011-12-06
240854,26-35ÀÍ,0,5,2011-12-06
240855,16-25ÀÍ,0,5,2011-12-06
240856,56ÀÍ“‘…œ,0,5,2011-12-06
240857,26-35ÀÍ,0,5,2011-12-06
240858,-1,0,5,2009-08-15
240859,26-35ÀÍ,0,5,2009-08-15
240860,26-35ÀÍ,0,5,2011-12-06
240861,26-35ÀÍ,0,5,2011-12-06
240862,26-35ÀÍ,1,3,2011-12-06
240863,36-45ÀÍ,0,4,2011-12-06
240864,26-35ÀÍ,0,5,2011-12-06
240865,26-35ÀÍ,1,4,2011-12-06
240866,26-35ÀÍ,1,5,2009-08-15
240867,26-35ÀÍ,0,5,2011-12-06
240868,26-35ÀÍ,1,4,2011-12-06
240869,26-35ÀÍ,1,5,2011-12-06
240870,-1,0,5,2011-12-06
240871,26-35ÀÍ,0,3,2011-12-06
240872,36-45ÀÍ,0,4,2011-12-06
240873,36-45ÀÍ,0,4,2011-12-06
240874,26-35ÀÍ,0,5,2011-12-06
240875,26-35ÀÍ,0,4,2011-12-06
240876,36-45ÀÍ,0,5,2011-12-06
240877,26-35ÀÍ,0,5,2011-12-06
240878,-1,0,4,2011-12-06
240879,36-45ÀÍ,0,5,2011-12-06
240880,36-45ÀÍ,0,3,2011-12-06
240881,-1,0,5,2009-08-15
240882,56ÀÍ“‘…œ,0,5,2009-08-15
240883,26-35ÀÍ,0,3,2009-08-15
240884,36-45ÀÍ,0,4,2011-12-06
240885,26-35ÀÍ,1,4,2011-12-06
240886,26-35ÀÍ,0,4,2011-12-06
240887,36-45ÀÍ,1,2,2011-12-06
240888,26-35ÀÍ,0,5,2011-12-06
240889,26-35ÀÍ,0,4,2011-12-06
240890,36-45ÀÍ,0,4,2011-12-06
240891,26-35ÀÍ,1,5,2011-12-06
240892,26-35ÀÍ,0,5,2009-08-16
240893,-1,1,4,2011-12-06
240894,26-35ÀÍ,0,5,2009-08-16
240895,26-35ÀÍ,0,5,2011-12-07
240896,36-45ÀÍ,1,5,2011-12-07
240897,26-35ÀÍ,0,5,2011-12-07
240898,26-35ÀÍ,0,5,2005-11-07
240899,36-45ÀÍ,0,4,2011-12-07
240900,26-35ÀÍ,0,4,2011-12-07
240901,26-35ÀÍ,0,5,2011-12-07
240902,36-45ÀÍ,0,4,2011-12-07
240903,26-35ÀÍ,0,5,2011-12-07
240904,36-45ÀÍ,0,4,2009-08-16
240905,26-35ÀÍ,0,4,2009-08-16
240906,26-35ÀÍ,0,5,2009-08-16
240907,26-35ÀÍ,0,4,2011-12-07
240908,46-55ÀÍ,0,5,2009-08-16
240909,26-35ÀÍ,0,5,2011-12-07
240910,26-35ÀÍ,0,5,2009-08-16
240911,26-35ÀÍ,1,4,2011-12-07
240912,36-45ÀÍ,0,5,2011-12-07
240913,36-45ÀÍ,0,5,2011-12-07
240914,26-35ÀÍ,0,3,2011-12-07
240915,26-35ÀÍ,0,5,2011-12-07
240916,36-45ÀÍ,0,5,2009-08-16
240917,36-45ÀÍ,1,5,2011-12-07
240918,36-45ÀÍ,0,5,2009-08-17
240919,26-35ÀÍ,0,3,2011-12-07
240920,36-45ÀÍ,0,5,2009-08-17
240921,36-45ÀÍ,0,5,2011-12-07
240922,26-35ÀÍ,0,5,2009-08-17
240923,26-35ÀÍ,1,5,2011-12-07
240924,-1,0,5,2011-12-07
240925,26-35ÀÍ,2,4,2011-12-07
240926,36-45ÀÍ,0,2,2011-12-07
240927,26-35ÀÍ,0,5,2011-12-07
240928,26-35ÀÍ,0,5,2009-08-17
240929,26-35ÀÍ,1,5,2011-12-07
240930,26-35ÀÍ,2,5,2011-12-07
240931,-1,0,5,2008-01-30
240932,26-35ÀÍ,0,5,2009-08-17
240933,26-35ÀÍ,0,4,2011-12-07
240934,26-35ÀÍ,0,5,2009-08-17
240935,56ÀÍ“‘…œ,1,5,2008-01-30
240936,26-35ÀÍ,0,5,2009-08-17
240937,26-35ÀÍ,0,5,2011-12-07
240938,36-45ÀÍ,0,5,2011-12-07
240939,-1,0,5,2011-12-07
240940,26-35ÀÍ,0,3,2011-12-07
240941,26-35ÀÍ,0,5,2011-12-07
240942,26-35ÀÍ,0,4,2009-08-17
240943,26-35ÀÍ,0,3,2011-12-08
240944,36-45ÀÍ,0,4,2011-12-08
240945,26-35ÀÍ,2,4,2011-12-08
240946,26-35ÀÍ,0,5,2009-08-17
240947,26-35ÀÍ,0,4,2011-12-08
240948,26-35ÀÍ,0,5,2011-12-08
240949,26-35ÀÍ,0,5,2011-12-08
240950,26-35ÀÍ,0,4,2011-12-08
240951,26-35ÀÍ,0,4,2011-12-08
240952,26-35ÀÍ,0,5,2011-12-08
240953,26-35ÀÍ,0,5,2011-12-08
240954,26-35ÀÍ,0,5,2009-08-17
240955,36-45ÀÍ,0,5,2009-08-17
240956,26-35ÀÍ,0,5,2009-08-17
240957,26-35ÀÍ,0,5,2011-12-08
240958,-1,2,5,2011-12-08
240959,26-35ÀÍ,0,5,2011-12-08
240960,36-45ÀÍ,1,4,2011-12-08
240961,46-55ÀÍ,0,5,2008-01-30
240962,26-35ÀÍ,0,5,2011-12-08
240963,26-35ÀÍ,1,4,2011-12-08
240964,26-35ÀÍ,0,5,2009-08-18
240965,26-35ÀÍ,0,4,2011-12-08
240966,36-45ÀÍ,0,5,2011-12-08
240967,26-35ÀÍ,1,5,2011-12-08
240968,36-45ÀÍ,1,5,2011-12-08
240969,36-45ÀÍ,1,5,2011-12-08
240970,36-45ÀÍ,0,5,2009-08-18
240971,36-45ÀÍ,0,3,2011-12-08
240972,36-45ÀÍ,0,3,2011-12-08
240973,46-55ÀÍ,1,3,2011-12-08
240974,26-35ÀÍ,0,5,2009-08-18
240975,26-35ÀÍ,0,3,2011-12-08
240976,36-45ÀÍ,0,5,2011-12-08
240977,-1,0,3,2011-12-08
240978,26-35ÀÍ,0,5,2011-12-08
240979,26-35ÀÍ,0,4,2011-12-08
240980,36-45ÀÍ,0,5,2009-08-18
240981,26-35ÀÍ,0,4,2011-12-08
240982,26-35ÀÍ,0,3,2011-12-08
240983,26-35ÀÍ,0,4,2011-12-08
240984,36-45ÀÍ,1,5,2011-12-08
240985,26-35ÀÍ,1,5,2011-12-08
240986,26-35ÀÍ,0,5,2011-12-08
240987,26-35ÀÍ,0,4,2011-12-08
240988,46-55ÀÍ,0,2,2011-12-08
240989,46-55ÀÍ,0,5,2011-12-08
240990,36-45ÀÍ,0,5,2011-12-08
240991,26-35ÀÍ,0,5,2009-08-18
240992,26-35ÀÍ,0,5,2008-01-31
240993,36-45ÀÍ,0,5,2011-12-08
240994,26-35ÀÍ,0,5,2009-08-18
240995,26-35ÀÍ,0,5,2011-12-08
240996,26-35ÀÍ,0,4,2009-08-18
240997,26-35ÀÍ,1,2,2011-12-08
240998,26-35ÀÍ,1,5,2011-12-08
240999,26-35ÀÍ,0,4,2011-12-09
241000,56ÀÍ“‘…œ,0,3,2011-12-09
241001,-1,0,5,2009-08-18
241002,26-35ÀÍ,0,5,2009-08-18
241003,26-35ÀÍ,2,5,2011-12-09
241004,26-35ÀÍ,0,5,2009-08-18
241005,26-35ÀÍ,0,5,2011-12-09
241006,56ÀÍ“‘…œ,0,5,2011-12-09
241007,26-35ÀÍ,2,4,2011-12-09
241008,26-35ÀÍ,0,5,2009-08-18
241009,16-25ÀÍ,0,5,2011-12-09
241010,26-35ÀÍ,0,4,2011-12-09
241011,36-45ÀÍ,1,5,2011-12-09
241012,26-35ÀÍ,0,4,2011-12-09
241013,26-35ÀÍ,1,4,2011-12-09
241014,-1,0,5,2011-12-09
241015,56ÀÍ“‘…œ,0,4,2011-12-09
241016,26-35ÀÍ,0,5,2011-12-09
241017,36-45ÀÍ,0,5,2009-08-18
241018,36-45ÀÍ,0,4,2011-12-09
241019,36-45ÀÍ,0,3,2011-12-09
241020,26-35ÀÍ,2,5,2009-08-19
241021,26-35ÀÍ,0,4,2011-12-09
241022,36-45ÀÍ,0,4,2011-12-09
241023,36-45ÀÍ,2,4,2011-12-09
241024,26-35ÀÍ,0,4,2011-12-09
241025,26-35ÀÍ,0,5,2011-12-09
241026,26-35ÀÍ,0,5,2011-12-09
241027,16-25ÀÍ,0,4,2011-12-09
241028,16-25ÀÍ,0,5,2011-12-09
241029,26-35ÀÍ,0,5,2011-12-09
241030,-1,1,5,2011-12-09
241031,26-35ÀÍ,0,5,2011-12-09
241032,36-45ÀÍ,0,5,2011-12-09
241033,26-35ÀÍ,0,4,2011-12-09
241034,26-35ÀÍ,0,5,2011-12-09
241035,-1,0,4,2011-12-09
241036,26-35ÀÍ,0,5,2008-01-31
241037,36-45ÀÍ,0,5,2005-11-09
241038,26-35ÀÍ,0,4,2011-12-09
241039,56ÀÍ“‘…œ,0,5,2009-08-19
241040,26-35ÀÍ,1,4,2008-01-31
241041,26-35ÀÍ,0,5,2009-08-19
241042,36-45ÀÍ,0,5,2011-12-09
241043,36-45ÀÍ,1,5,2009-08-19
241044,26-35ÀÍ,2,5,2011-12-09
241045,16-25ÀÍ,0,3,2011-12-09
241046,-1,0,2,2011-12-09
241047,26-35ÀÍ,0,4,2011-12-09
241048,46-55ÀÍ,1,4,2011-12-09
241049,36-45ÀÍ,0,4,2011-12-09
241050,36-45ÀÍ,0,5,2011-12-09
241051,36-45ÀÍ,0,4,2011-12-09
241052,26-35ÀÍ,0,4,2011-12-09
241053,26-35ÀÍ,0,5,2011-12-09
241054,36-45ÀÍ,0,5,2011-12-09
241055,26-35ÀÍ,0,5,2011-12-09
241056,36-45ÀÍ,2,4,2011-12-09
241057,46-55ÀÍ,0,2,2011-12-09
241058,-1,0,4,2011-12-09
241059,-1,1,5,2011-12-09
241060,16-25ÀÍ,0,5,2011-12-09
241061,26-35ÀÍ,0,5,2011-12-10
241062,36-45ÀÍ,0,5,2011-12-10
241063,26-35ÀÍ,0,5,2011-12-10
241064,36-45ÀÍ,0,4,2011-12-10
241065,-1,0,4,2011-12-10
241066,26-35ÀÍ,0,4,2011-12-10
241067,46-55ÀÍ,2,2,2011-12-10
241068,36-45ÀÍ,0,5,2011-12-10
241069,26-35ÀÍ,0,4,2011-12-10
241070,26-35ÀÍ,0,5,2011-12-10
241071,26-35ÀÍ,0,5,2011-12-10
241072,-1,2,5,2011-12-10
241073,36-45ÀÍ,0,5,2011-12-10
241074,36-45ÀÍ,0,3,2011-12-10
241075,26-35ÀÍ,0,4,2011-12-10
241076,26-35ÀÍ,0,5,2011-12-10
241077,-1,0,5,2011-12-10
241078,26-35ÀÍ,2,5,2011-12-10
241079,46-55ÀÍ,0,5,2011-12-10
241080,-1,0,5,2011-12-10
241081,56ÀÍ“‘…œ,0,5,2011-12-10
241082,36-45ÀÍ,0,5,2009-08-20
241083,26-35ÀÍ,0,5,2011-12-10
241084,26-35ÀÍ,0,5,2011-12-10
241085,16-25ÀÍ,0,5,2011-12-10
241086,26-35ÀÍ,0,3,2011-12-10
241087,26-35ÀÍ,1,5,2011-12-10
241088,46-55ÀÍ,1,5,2011-12-10
241089,36-45ÀÍ,0,3,2011-12-10
241090,36-45ÀÍ,1,5,2011-12-10
241091,26-35ÀÍ,2,5,2011-12-10
241092,56ÀÍ“‘…œ,0,5,2011-12-10
241093,26-35ÀÍ,0,3,2011-12-10
241094,36-45ÀÍ,0,4,2011-12-10
